split,image_file,mask_file,image_path,mask_path,image_size_bytes,mask_size_bytes,width,height,channels,format
validation,image_2861.png,mask_2861.png,data/dataset/validation/images\image_2861.png,data/dataset/validation/masks\mask_2861.png,26743,660,128,128,4,PNG
validation,image_288.png,mask_288.png,data/dataset/validation/images\image_288.png,data/dataset/validation/masks\mask_288.png,27403,1041,128,128,4,PNG
validation,image_2892.png,mask_2892.png,data/dataset/validation/images\image_2892.png,data/dataset/validation/masks\mask_2892.png,28009,711,128,128,4,PNG
validation,image_295.png,mask_295.png,data/dataset/validation/images\image_295.png,data/dataset/validation/masks\mask_295.png,29645,553,128,128,4,PNG
validation,image_3067.png,mask_3067.png,data/dataset/validation/images\image_3067.png,data/dataset/validation/masks\mask_3067.png,28599,744,128,128,4,PNG
validation,image_311.png,mask_311.png,data/dataset/validation/images\image_311.png,data/dataset/validation/masks\mask_311.png,30123,624,128,128,4,PNG
validation,image_3113.png,mask_3113.png,data/dataset/validation/images\image_3113.png,data/dataset/validation/masks\mask_3113.png,30236,885,128,128,4,PNG
validation,image_312.png,mask_312.png,data/dataset/validation/images\image_312.png,data/dataset/validation/masks\mask_312.png,26585,569,128,128,4,PNG
validation,image_3122.png,mask_3122.png,data/dataset/validation/images\image_3122.png,data/dataset/validation/masks\mask_3122.png,27347,556,128,128,4,PNG
validation,image_3124.png,mask_3124.png,data/dataset/validation/images\image_3124.png,data/dataset/validation/masks\mask_3124.png,33891,949,128,128,4,PNG
validation,image_3125.png,mask_3125.png,data/dataset/validation/images\image_3125.png,data/dataset/validation/masks\mask_3125.png,33139,637,128,128,4,PNG
validation,image_3128.png,mask_3128.png,data/dataset/validation/images\image_3128.png,data/dataset/validation/masks\mask_3128.png,28556,644,128,128,4,PNG
validation,image_314.png,mask_314.png,data/dataset/validation/images\image_314.png,data/dataset/validation/masks\mask_314.png,26892,814,128,128,4,PNG
validation,image_3152.png,mask_3152.png,data/dataset/validation/images\image_3152.png,data/dataset/validation/masks\mask_3152.png,30802,531,128,128,4,PNG
validation,image_316.png,mask_316.png,data/dataset/validation/images\image_316.png,data/dataset/validation/masks\mask_316.png,28559,940,128,128,4,PNG
validation,image_3168.png,mask_3168.png,data/dataset/validation/images\image_3168.png,data/dataset/validation/masks\mask_3168.png,32207,543,128,128,4,PNG
validation,image_317.png,mask_317.png,data/dataset/validation/images\image_317.png,data/dataset/validation/masks\mask_317.png,26517,630,128,128,4,PNG
validation,image_3175.png,mask_3175.png,data/dataset/validation/images\image_3175.png,data/dataset/validation/masks\mask_3175.png,28371,740,128,128,4,PNG
validation,image_3177.png,mask_3177.png,data/dataset/validation/images\image_3177.png,data/dataset/validation/masks\mask_3177.png,31922,777,128,128,4,PNG
validation,image_3191.png,mask_3191.png,data/dataset/validation/images\image_3191.png,data/dataset/validation/masks\mask_3191.png,24792,683,128,128,4,PNG
validation,image_3203.png,mask_3203.png,data/dataset/validation/images\image_3203.png,data/dataset/validation/masks\mask_3203.png,29234,1028,128,128,4,PNG
validation,image_321.png,mask_321.png,data/dataset/validation/images\image_321.png,data/dataset/validation/masks\mask_321.png,28358,619,128,128,4,PNG
validation,image_3223.png,mask_3223.png,data/dataset/validation/images\image_3223.png,data/dataset/validation/masks\mask_3223.png,32222,593,128,128,4,PNG
validation,image_3238.png,mask_3238.png,data/dataset/validation/images\image_3238.png,data/dataset/validation/masks\mask_3238.png,28789,544,128,128,4,PNG
validation,image_3245.png,mask_3245.png,data/dataset/validation/images\image_3245.png,data/dataset/validation/masks\mask_3245.png,28712,512,128,128,4,PNG
validation,image_3261.png,mask_3261.png,data/dataset/validation/images\image_3261.png,data/dataset/validation/masks\mask_3261.png,29306,854,128,128,4,PNG
validation,image_3270.png,mask_3270.png,data/dataset/validation/images\image_3270.png,data/dataset/validation/masks\mask_3270.png,28498,755,128,128,4,PNG
validation,image_3283.png,mask_3283.png,data/dataset/validation/images\image_3283.png,data/dataset/validation/masks\mask_3283.png,25462,583,128,128,4,PNG
validation,image_3292.png,mask_3292.png,data/dataset/validation/images\image_3292.png,data/dataset/validation/masks\mask_3292.png,28297,952,128,128,4,PNG
validation,image_330.png,mask_330.png,data/dataset/validation/images\image_330.png,data/dataset/validation/masks\mask_330.png,25697,549,128,128,4,PNG
validation,image_3314.png,mask_3314.png,data/dataset/validation/images\image_3314.png,data/dataset/validation/masks\mask_3314.png,27967,975,128,128,4,PNG
validation,image_3333.png,mask_3333.png,data/dataset/validation/images\image_3333.png,data/dataset/validation/masks\mask_3333.png,26602,755,128,128,4,PNG
validation,image_3340.png,mask_3340.png,data/dataset/validation/images\image_3340.png,data/dataset/validation/masks\mask_3340.png,28144,645,128,128,4,PNG
validation,image_3349.png,mask_3349.png,data/dataset/validation/images\image_3349.png,data/dataset/validation/masks\mask_3349.png,29272,960,128,128,4,PNG
validation,image_3351.png,mask_3351.png,data/dataset/validation/images\image_3351.png,data/dataset/validation/masks\mask_3351.png,30323,886,128,128,4,PNG
validation,image_3355.png,mask_3355.png,data/dataset/validation/images\image_3355.png,data/dataset/validation/masks\mask_3355.png,25321,607,128,128,4,PNG
validation,image_3361.png,mask_3361.png,data/dataset/validation/images\image_3361.png,data/dataset/validation/masks\mask_3361.png,28567,577,128,128,4,PNG
validation,image_3362.png,mask_3362.png,data/dataset/validation/images\image_3362.png,data/dataset/validation/masks\mask_3362.png,25057,619,128,128,4,PNG
validation,image_3366.png,mask_3366.png,data/dataset/validation/images\image_3366.png,data/dataset/validation/masks\mask_3366.png,26603,724,128,128,4,PNG
validation,image_3385.png,mask_3385.png,data/dataset/validation/images\image_3385.png,data/dataset/validation/masks\mask_3385.png,30958,790,128,128,4,PNG
validation,image_3388.png,mask_3388.png,data/dataset/validation/images\image_3388.png,data/dataset/validation/masks\mask_3388.png,28131,746,128,128,4,PNG
validation,image_3400.png,mask_3400.png,data/dataset/validation/images\image_3400.png,data/dataset/validation/masks\mask_3400.png,30752,659,128,128,4,PNG
validation,image_3401.png,mask_3401.png,data/dataset/validation/images\image_3401.png,data/dataset/validation/masks\mask_3401.png,28242,548,128,128,4,PNG
validation,image_3406.png,mask_3406.png,data/dataset/validation/images\image_3406.png,data/dataset/validation/masks\mask_3406.png,26666,659,128,128,4,PNG
validation,image_3408.png,mask_3408.png,data/dataset/validation/images\image_3408.png,data/dataset/validation/masks\mask_3408.png,30170,545,128,128,4,PNG
validation,image_3415.png,mask_3415.png,data/dataset/validation/images\image_3415.png,data/dataset/validation/masks\mask_3415.png,31336,536,128,128,4,PNG
validation,image_3417.png,mask_3417.png,data/dataset/validation/images\image_3417.png,data/dataset/validation/masks\mask_3417.png,28169,558,128,128,4,PNG
validation,image_3432.png,mask_3432.png,data/dataset/validation/images\image_3432.png,data/dataset/validation/masks\mask_3432.png,30378,772,128,128,4,PNG
validation,image_3437.png,mask_3437.png,data/dataset/validation/images\image_3437.png,data/dataset/validation/masks\mask_3437.png,28832,545,128,128,4,PNG
validation,image_3444.png,mask_3444.png,data/dataset/validation/images\image_3444.png,data/dataset/validation/masks\mask_3444.png,31164,590,128,128,4,PNG
validation,image_3449.png,mask_3449.png,data/dataset/validation/images\image_3449.png,data/dataset/validation/masks\mask_3449.png,33910,1440,128,128,4,PNG
validation,image_3467.png,mask_3467.png,data/dataset/validation/images\image_3467.png,data/dataset/validation/masks\mask_3467.png,29811,896,128,128,4,PNG
validation,image_3468.png,mask_3468.png,data/dataset/validation/images\image_3468.png,data/dataset/validation/masks\mask_3468.png,26160,531,128,128,4,PNG
validation,image_3483.png,mask_3483.png,data/dataset/validation/images\image_3483.png,data/dataset/validation/masks\mask_3483.png,28224,681,128,128,4,PNG
validation,image_3492.png,mask_3492.png,data/dataset/validation/images\image_3492.png,data/dataset/validation/masks\mask_3492.png,30132,572,128,128,4,PNG
validation,image_3499.png,mask_3499.png,data/dataset/validation/images\image_3499.png,data/dataset/validation/masks\mask_3499.png,28964,899,128,128,4,PNG
validation,image_3508.png,mask_3508.png,data/dataset/validation/images\image_3508.png,data/dataset/validation/masks\mask_3508.png,23256,578,128,128,4,PNG
validation,image_3509.png,mask_3509.png,data/dataset/validation/images\image_3509.png,data/dataset/validation/masks\mask_3509.png,25041,565,128,128,4,PNG
validation,image_3511.png,mask_3511.png,data/dataset/validation/images\image_3511.png,data/dataset/validation/masks\mask_3511.png,31548,803,128,128,4,PNG
validation,image_3531.png,mask_3531.png,data/dataset/validation/images\image_3531.png,data/dataset/validation/masks\mask_3531.png,29107,654,128,128,4,PNG
validation,image_3535.png,mask_3535.png,data/dataset/validation/images\image_3535.png,data/dataset/validation/masks\mask_3535.png,27709,755,128,128,4,PNG
validation,image_3536.png,mask_3536.png,data/dataset/validation/images\image_3536.png,data/dataset/validation/masks\mask_3536.png,27043,690,128,128,4,PNG
validation,image_3537.png,mask_3537.png,data/dataset/validation/images\image_3537.png,data/dataset/validation/masks\mask_3537.png,29510,1187,128,128,4,PNG
validation,image_3540.png,mask_3540.png,data/dataset/validation/images\image_3540.png,data/dataset/validation/masks\mask_3540.png,26390,771,128,128,4,PNG
validation,image_3543.png,mask_3543.png,data/dataset/validation/images\image_3543.png,data/dataset/validation/masks\mask_3543.png,27593,544,128,128,4,PNG
validation,image_3545.png,mask_3545.png,data/dataset/validation/images\image_3545.png,data/dataset/validation/masks\mask_3545.png,29189,596,128,128,4,PNG
validation,image_3556.png,mask_3556.png,data/dataset/validation/images\image_3556.png,data/dataset/validation/masks\mask_3556.png,30401,571,128,128,4,PNG
validation,image_3567.png,mask_3567.png,data/dataset/validation/images\image_3567.png,data/dataset/validation/masks\mask_3567.png,28397,701,128,128,4,PNG
validation,image_3570.png,mask_3570.png,data/dataset/validation/images\image_3570.png,data/dataset/validation/masks\mask_3570.png,30279,540,128,128,4,PNG
validation,image_3582.png,mask_3582.png,data/dataset/validation/images\image_3582.png,data/dataset/validation/masks\mask_3582.png,28102,876,128,128,4,PNG
validation,image_3584.png,mask_3584.png,data/dataset/validation/images\image_3584.png,data/dataset/validation/masks\mask_3584.png,30733,720,128,128,4,PNG
validation,image_3587.png,mask_3587.png,data/dataset/validation/images\image_3587.png,data/dataset/validation/masks\mask_3587.png,28786,853,128,128,4,PNG
validation,image_3600.png,mask_3600.png,data/dataset/validation/images\image_3600.png,data/dataset/validation/masks\mask_3600.png,27986,589,128,128,4,PNG
validation,image_3604.png,mask_3604.png,data/dataset/validation/images\image_3604.png,data/dataset/validation/masks\mask_3604.png,28405,558,128,128,4,PNG
validation,image_361.png,mask_361.png,data/dataset/validation/images\image_361.png,data/dataset/validation/masks\mask_361.png,28411,567,128,128,4,PNG
validation,image_3610.png,mask_3610.png,data/dataset/validation/images\image_3610.png,data/dataset/validation/masks\mask_3610.png,29194,528,128,128,4,PNG
validation,image_3612.png,mask_3612.png,data/dataset/validation/images\image_3612.png,data/dataset/validation/masks\mask_3612.png,27472,974,128,128,4,PNG
validation,image_3659.png,mask_3659.png,data/dataset/validation/images\image_3659.png,data/dataset/validation/masks\mask_3659.png,28102,1437,128,128,4,PNG
validation,image_3660.png,mask_3660.png,data/dataset/validation/images\image_3660.png,data/dataset/validation/masks\mask_3660.png,30550,775,128,128,4,PNG
validation,image_3664.png,mask_3664.png,data/dataset/validation/images\image_3664.png,data/dataset/validation/masks\mask_3664.png,30001,560,128,128,4,PNG
validation,image_3668.png,mask_3668.png,data/dataset/validation/images\image_3668.png,data/dataset/validation/masks\mask_3668.png,30263,701,128,128,4,PNG
validation,image_3675.png,mask_3675.png,data/dataset/validation/images\image_3675.png,data/dataset/validation/masks\mask_3675.png,29395,552,128,128,4,PNG
validation,image_3681.png,mask_3681.png,data/dataset/validation/images\image_3681.png,data/dataset/validation/masks\mask_3681.png,27853,612,128,128,4,PNG
validation,image_3696.png,mask_3696.png,data/dataset/validation/images\image_3696.png,data/dataset/validation/masks\mask_3696.png,26183,739,128,128,4,PNG
validation,image_3698.png,mask_3698.png,data/dataset/validation/images\image_3698.png,data/dataset/validation/masks\mask_3698.png,31540,632,128,128,4,PNG
validation,image_3699.png,mask_3699.png,data/dataset/validation/images\image_3699.png,data/dataset/validation/masks\mask_3699.png,30263,597,128,128,4,PNG
validation,image_3705.png,mask_3705.png,data/dataset/validation/images\image_3705.png,data/dataset/validation/masks\mask_3705.png,29580,722,128,128,4,PNG
validation,image_3714.png,mask_3714.png,data/dataset/validation/images\image_3714.png,data/dataset/validation/masks\mask_3714.png,29020,811,128,128,4,PNG
validation,image_3715.png,mask_3715.png,data/dataset/validation/images\image_3715.png,data/dataset/validation/masks\mask_3715.png,29353,802,128,128,4,PNG
validation,image_3716.png,mask_3716.png,data/dataset/validation/images\image_3716.png,data/dataset/validation/masks\mask_3716.png,28696,681,128,128,4,PNG
validation,image_3718.png,mask_3718.png,data/dataset/validation/images\image_3718.png,data/dataset/validation/masks\mask_3718.png,26203,904,128,128,4,PNG
validation,image_3723.png,mask_3723.png,data/dataset/validation/images\image_3723.png,data/dataset/validation/masks\mask_3723.png,24922,691,128,128,4,PNG
validation,image_3724.png,mask_3724.png,data/dataset/validation/images\image_3724.png,data/dataset/validation/masks\mask_3724.png,26104,565,128,128,4,PNG
validation,image_3746.png,mask_3746.png,data/dataset/validation/images\image_3746.png,data/dataset/validation/masks\mask_3746.png,30240,660,128,128,4,PNG
validation,image_3749.png,mask_3749.png,data/dataset/validation/images\image_3749.png,data/dataset/validation/masks\mask_3749.png,29758,705,128,128,4,PNG
validation,image_375.png,mask_375.png,data/dataset/validation/images\image_375.png,data/dataset/validation/masks\mask_375.png,24054,539,128,128,4,PNG
validation,image_3767.png,mask_3767.png,data/dataset/validation/images\image_3767.png,data/dataset/validation/masks\mask_3767.png,22647,602,128,128,4,PNG
validation,image_3771.png,mask_3771.png,data/dataset/validation/images\image_3771.png,data/dataset/validation/masks\mask_3771.png,27074,623,128,128,4,PNG
validation,image_3783.png,mask_3783.png,data/dataset/validation/images\image_3783.png,data/dataset/validation/masks\mask_3783.png,25464,766,128,128,4,PNG
validation,image_3788.png,mask_3788.png,data/dataset/validation/images\image_3788.png,data/dataset/validation/masks\mask_3788.png,29723,896,128,128,4,PNG
validation,image_379.png,mask_379.png,data/dataset/validation/images\image_379.png,data/dataset/validation/masks\mask_379.png,29409,620,128,128,4,PNG
validation,image_384.png,mask_384.png,data/dataset/validation/images\image_384.png,data/dataset/validation/masks\mask_384.png,29691,639,128,128,4,PNG
validation,image_406.png,mask_406.png,data/dataset/validation/images\image_406.png,data/dataset/validation/masks\mask_406.png,30045,640,128,128,4,PNG
validation,image_41.png,mask_41.png,data/dataset/validation/images\image_41.png,data/dataset/validation/masks\mask_41.png,31744,626,128,128,4,PNG
validation,image_410.png,mask_410.png,data/dataset/validation/images\image_410.png,data/dataset/validation/masks\mask_410.png,28313,850,128,128,4,PNG
validation,image_417.png,mask_417.png,data/dataset/validation/images\image_417.png,data/dataset/validation/masks\mask_417.png,26024,1042,128,128,4,PNG
validation,image_441.png,mask_441.png,data/dataset/validation/images\image_441.png,data/dataset/validation/masks\mask_441.png,29734,566,128,128,4,PNG
validation,image_451.png,mask_451.png,data/dataset/validation/images\image_451.png,data/dataset/validation/masks\mask_451.png,28236,640,128,128,4,PNG
validation,image_475.png,mask_475.png,data/dataset/validation/images\image_475.png,data/dataset/validation/masks\mask_475.png,29889,642,128,128,4,PNG
validation,image_479.png,mask_479.png,data/dataset/validation/images\image_479.png,data/dataset/validation/masks\mask_479.png,31553,1169,128,128,4,PNG
validation,image_486.png,mask_486.png,data/dataset/validation/images\image_486.png,data/dataset/validation/masks\mask_486.png,32039,554,128,128,4,PNG
validation,image_490.png,mask_490.png,data/dataset/validation/images\image_490.png,data/dataset/validation/masks\mask_490.png,30576,551,128,128,4,PNG
validation,image_503.png,mask_503.png,data/dataset/validation/images\image_503.png,data/dataset/validation/masks\mask_503.png,26619,960,128,128,4,PNG
validation,image_505.png,mask_505.png,data/dataset/validation/images\image_505.png,data/dataset/validation/masks\mask_505.png,28023,1107,128,128,4,PNG
validation,image_51.png,mask_51.png,data/dataset/validation/images\image_51.png,data/dataset/validation/masks\mask_51.png,25056,709,128,128,4,PNG
validation,image_517.png,mask_517.png,data/dataset/validation/images\image_517.png,data/dataset/validation/masks\mask_517.png,32651,549,128,128,4,PNG
validation,image_518.png,mask_518.png,data/dataset/validation/images\image_518.png,data/dataset/validation/masks\mask_518.png,28752,561,128,128,4,PNG
validation,image_520.png,mask_520.png,data/dataset/validation/images\image_520.png,data/dataset/validation/masks\mask_520.png,27979,518,128,128,4,PNG
validation,image_522.png,mask_522.png,data/dataset/validation/images\image_522.png,data/dataset/validation/masks\mask_522.png,29407,879,128,128,4,PNG
validation,image_523.png,mask_523.png,data/dataset/validation/images\image_523.png,data/dataset/validation/masks\mask_523.png,28115,612,128,128,4,PNG
validation,image_537.png,mask_537.png,data/dataset/validation/images\image_537.png,data/dataset/validation/masks\mask_537.png,29585,510,128,128,4,PNG
validation,image_54.png,mask_54.png,data/dataset/validation/images\image_54.png,data/dataset/validation/masks\mask_54.png,29476,781,128,128,4,PNG
validation,image_541.png,mask_541.png,data/dataset/validation/images\image_541.png,data/dataset/validation/masks\mask_541.png,26670,749,128,128,4,PNG
validation,image_546.png,mask_546.png,data/dataset/validation/images\image_546.png,data/dataset/validation/masks\mask_546.png,27504,842,128,128,4,PNG
validation,image_548.png,mask_548.png,data/dataset/validation/images\image_548.png,data/dataset/validation/masks\mask_548.png,27462,713,128,128,4,PNG
validation,image_554.png,mask_554.png,data/dataset/validation/images\image_554.png,data/dataset/validation/masks\mask_554.png,30106,1163,128,128,4,PNG
validation,image_558.png,mask_558.png,data/dataset/validation/images\image_558.png,data/dataset/validation/masks\mask_558.png,30039,919,128,128,4,PNG
validation,image_564.png,mask_564.png,data/dataset/validation/images\image_564.png,data/dataset/validation/masks\mask_564.png,27021,714,128,128,4,PNG
validation,image_566.png,mask_566.png,data/dataset/validation/images\image_566.png,data/dataset/validation/masks\mask_566.png,27395,646,128,128,4,PNG
validation,image_579.png,mask_579.png,data/dataset/validation/images\image_579.png,data/dataset/validation/masks\mask_579.png,26997,617,128,128,4,PNG
validation,image_582.png,mask_582.png,data/dataset/validation/images\image_582.png,data/dataset/validation/masks\mask_582.png,27456,576,128,128,4,PNG
validation,image_583.png,mask_583.png,data/dataset/validation/images\image_583.png,data/dataset/validation/masks\mask_583.png,27352,757,128,128,4,PNG
validation,image_588.png,mask_588.png,data/dataset/validation/images\image_588.png,data/dataset/validation/masks\mask_588.png,25331,803,128,128,4,PNG
validation,image_592.png,mask_592.png,data/dataset/validation/images\image_592.png,data/dataset/validation/masks\mask_592.png,23992,559,128,128,4,PNG
validation,image_593.png,mask_593.png,data/dataset/validation/images\image_593.png,data/dataset/validation/masks\mask_593.png,23902,709,128,128,4,PNG
validation,image_594.png,mask_594.png,data/dataset/validation/images\image_594.png,data/dataset/validation/masks\mask_594.png,27551,979,128,128,4,PNG
validation,image_596.png,mask_596.png,data/dataset/validation/images\image_596.png,data/dataset/validation/masks\mask_596.png,26885,803,128,128,4,PNG
validation,image_604.png,mask_604.png,data/dataset/validation/images\image_604.png,data/dataset/validation/masks\mask_604.png,28626,972,128,128,4,PNG
validation,image_609.png,mask_609.png,data/dataset/validation/images\image_609.png,data/dataset/validation/masks\mask_609.png,26424,641,128,128,4,PNG
validation,image_626.png,mask_626.png,data/dataset/validation/images\image_626.png,data/dataset/validation/masks\mask_626.png,28529,589,128,128,4,PNG
validation,image_630.png,mask_630.png,data/dataset/validation/images\image_630.png,data/dataset/validation/masks\mask_630.png,28094,586,128,128,4,PNG
validation,image_636.png,mask_636.png,data/dataset/validation/images\image_636.png,data/dataset/validation/masks\mask_636.png,26535,1203,128,128,4,PNG
validation,image_654.png,mask_654.png,data/dataset/validation/images\image_654.png,data/dataset/validation/masks\mask_654.png,28762,673,128,128,4,PNG
validation,image_667.png,mask_667.png,data/dataset/validation/images\image_667.png,data/dataset/validation/masks\mask_667.png,22798,590,128,128,4,PNG
validation,image_674.png,mask_674.png,data/dataset/validation/images\image_674.png,data/dataset/validation/masks\mask_674.png,26243,583,128,128,4,PNG
validation,image_675.png,mask_675.png,data/dataset/validation/images\image_675.png,data/dataset/validation/masks\mask_675.png,28740,709,128,128,4,PNG
validation,image_679.png,mask_679.png,data/dataset/validation/images\image_679.png,data/dataset/validation/masks\mask_679.png,25203,552,128,128,4,PNG
validation,image_68.png,mask_68.png,data/dataset/validation/images\image_68.png,data/dataset/validation/masks\mask_68.png,28527,700,128,128,4,PNG
validation,image_683.png,mask_683.png,data/dataset/validation/images\image_683.png,data/dataset/validation/masks\mask_683.png,26603,812,128,128,4,PNG
validation,image_686.png,mask_686.png,data/dataset/validation/images\image_686.png,data/dataset/validation/masks\mask_686.png,27256,709,128,128,4,PNG
validation,image_688.png,mask_688.png,data/dataset/validation/images\image_688.png,data/dataset/validation/masks\mask_688.png,28914,932,128,128,4,PNG
validation,image_698.png,mask_698.png,data/dataset/validation/images\image_698.png,data/dataset/validation/masks\mask_698.png,28707,587,128,128,4,PNG
validation,image_700.png,mask_700.png,data/dataset/validation/images\image_700.png,data/dataset/validation/masks\mask_700.png,28128,524,128,128,4,PNG
validation,image_705.png,mask_705.png,data/dataset/validation/images\image_705.png,data/dataset/validation/masks\mask_705.png,27181,510,128,128,4,PNG
validation,image_719.png,mask_719.png,data/dataset/validation/images\image_719.png,data/dataset/validation/masks\mask_719.png,25495,545,128,128,4,PNG
validation,image_723.png,mask_723.png,data/dataset/validation/images\image_723.png,data/dataset/validation/masks\mask_723.png,28389,618,128,128,4,PNG
validation,image_727.png,mask_727.png,data/dataset/validation/images\image_727.png,data/dataset/validation/masks\mask_727.png,26500,979,128,128,4,PNG
validation,image_735.png,mask_735.png,data/dataset/validation/images\image_735.png,data/dataset/validation/masks\mask_735.png,29981,1316,128,128,4,PNG
validation,image_739.png,mask_739.png,data/dataset/validation/images\image_739.png,data/dataset/validation/masks\mask_739.png,27369,743,128,128,4,PNG
validation,image_748.png,mask_748.png,data/dataset/validation/images\image_748.png,data/dataset/validation/masks\mask_748.png,30856,897,128,128,4,PNG
validation,image_750.png,mask_750.png,data/dataset/validation/images\image_750.png,data/dataset/validation/masks\mask_750.png,30737,723,128,128,4,PNG
validation,image_751.png,mask_751.png,data/dataset/validation/images\image_751.png,data/dataset/validation/masks\mask_751.png,28763,562,128,128,4,PNG
validation,image_756.png,mask_756.png,data/dataset/validation/images\image_756.png,data/dataset/validation/masks\mask_756.png,28056,539,128,128,4,PNG
validation,image_764.png,mask_764.png,data/dataset/validation/images\image_764.png,data/dataset/validation/masks\mask_764.png,29062,742,128,128,4,PNG
validation,image_784.png,mask_784.png,data/dataset/validation/images\image_784.png,data/dataset/validation/masks\mask_784.png,27114,671,128,128,4,PNG
validation,image_795.png,mask_795.png,data/dataset/validation/images\image_795.png,data/dataset/validation/masks\mask_795.png,28981,639,128,128,4,PNG
validation,image_808.png,mask_808.png,data/dataset/validation/images\image_808.png,data/dataset/validation/masks\mask_808.png,28714,521,128,128,4,PNG
validation,image_811.png,mask_811.png,data/dataset/validation/images\image_811.png,data/dataset/validation/masks\mask_811.png,29581,530,128,128,4,PNG
validation,image_817.png,mask_817.png,data/dataset/validation/images\image_817.png,data/dataset/validation/masks\mask_817.png,25623,886,128,128,4,PNG
validation,image_818.png,mask_818.png,data/dataset/validation/images\image_818.png,data/dataset/validation/masks\mask_818.png,25137,803,128,128,4,PNG
validation,image_82.png,mask_82.png,data/dataset/validation/images\image_82.png,data/dataset/validation/masks\mask_82.png,32116,768,128,128,4,PNG
validation,image_820.png,mask_820.png,data/dataset/validation/images\image_820.png,data/dataset/validation/masks\mask_820.png,25524,793,128,128,4,PNG
validation,image_824.png,mask_824.png,data/dataset/validation/images\image_824.png,data/dataset/validation/masks\mask_824.png,31532,1509,128,128,4,PNG
validation,image_837.png,mask_837.png,data/dataset/validation/images\image_837.png,data/dataset/validation/masks\mask_837.png,30138,510,128,128,4,PNG
validation,image_838.png,mask_838.png,data/dataset/validation/images\image_838.png,data/dataset/validation/masks\mask_838.png,30623,583,128,128,4,PNG
validation,image_859.png,mask_859.png,data/dataset/validation/images\image_859.png,data/dataset/validation/masks\mask_859.png,27498,567,128,128,4,PNG
validation,image_865.png,mask_865.png,data/dataset/validation/images\image_865.png,data/dataset/validation/masks\mask_865.png,22178,575,128,128,4,PNG
validation,image_868.png,mask_868.png,data/dataset/validation/images\image_868.png,data/dataset/validation/masks\mask_868.png,30086,1261,128,128,4,PNG
validation,image_881.png,mask_881.png,data/dataset/validation/images\image_881.png,data/dataset/validation/masks\mask_881.png,25232,638,128,128,4,PNG
validation,image_9.png,mask_9.png,data/dataset/validation/images\image_9.png,data/dataset/validation/masks\mask_9.png,27804,838,128,128,4,PNG
validation,image_902.png,mask_902.png,data/dataset/validation/images\image_902.png,data/dataset/validation/masks\mask_902.png,27236,828,128,128,4,PNG
validation,image_908.png,mask_908.png,data/dataset/validation/images\image_908.png,data/dataset/validation/masks\mask_908.png,25316,728,128,128,4,PNG
validation,image_913.png,mask_913.png,data/dataset/validation/images\image_913.png,data/dataset/validation/masks\mask_913.png,25316,558,128,128,4,PNG
validation,image_914.png,mask_914.png,data/dataset/validation/images\image_914.png,data/dataset/validation/masks\mask_914.png,30434,1185,128,128,4,PNG
validation,image_918.png,mask_918.png,data/dataset/validation/images\image_918.png,data/dataset/validation/masks\mask_918.png,26759,993,128,128,4,PNG
validation,image_92.png,mask_92.png,data/dataset/validation/images\image_92.png,data/dataset/validation/masks\mask_92.png,31650,581,128,128,4,PNG
validation,image_932.png,mask_932.png,data/dataset/validation/images\image_932.png,data/dataset/validation/masks\mask_932.png,27733,508,128,128,4,PNG
validation,image_950.png,mask_950.png,data/dataset/validation/images\image_950.png,data/dataset/validation/masks\mask_950.png,26203,861,128,128,4,PNG
validation,image_951.png,mask_951.png,data/dataset/validation/images\image_951.png,data/dataset/validation/masks\mask_951.png,28082,616,128,128,4,PNG
validation,image_954.png,mask_954.png,data/dataset/validation/images\image_954.png,data/dataset/validation/masks\mask_954.png,25068,1048,128,128,4,PNG
validation,image_964.png,mask_964.png,data/dataset/validation/images\image_964.png,data/dataset/validation/masks\mask_964.png,23198,508,128,128,4,PNG
validation,image_966.png,mask_966.png,data/dataset/validation/images\image_966.png,data/dataset/validation/masks\mask_966.png,27633,991,128,128,4,PNG
validation,image_97.png,mask_97.png,data/dataset/validation/images\image_97.png,data/dataset/validation/masks\mask_97.png,29507,681,128,128,4,PNG
validation,image_98.png,mask_98.png,data/dataset/validation/images\image_98.png,data/dataset/validation/masks\mask_98.png,27204,798,128,128,4,PNG
validation,image_99.png,mask_99.png,data/dataset/validation/images\image_99.png,data/dataset/validation/masks\mask_99.png,27261,947,128,128,4,PNG
validation,image_991.png,mask_991.png,data/dataset/validation/images\image_991.png,data/dataset/validation/masks\mask_991.png,24956,542,128,128,4,PNG
test,image_100.png,mask_100.png,data/dataset/test/images\image_100.png,data/dataset/test/masks\mask_100.png,28630,857,128,128,4,PNG
test,image_1056.png,mask_1056.png,data/dataset/test/images\image_1056.png,data/dataset/test/masks\mask_1056.png,26933,691,128,128,4,PNG
test,image_1059.png,mask_1059.png,data/dataset/test/images\image_1059.png,data/dataset/test/masks\mask_1059.png,22082,695,128,128,4,PNG
test,image_1064.png,mask_1064.png,data/dataset/test/images\image_1064.png,data/dataset/test/masks\mask_1064.png,30559,1100,128,128,4,PNG
test,image_1090.png,mask_1090.png,data/dataset/test/images\image_1090.png,data/dataset/test/masks\mask_1090.png,26556,746,128,128,4,PNG
test,image_1094.png,mask_1094.png,data/dataset/test/images\image_1094.png,data/dataset/test/masks\mask_1094.png,26247,918,128,128,4,PNG
