acquisition_date,satellite,orbit_direction,relative_orbit,product_type,mode,polarization,footprint_intersects_aoi,source,source_url,product_id,notes
2020-02-24,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200224T001150_20200224T001218_000065_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200224T001150_20200224T001218_000065_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-02-17,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200217T122025_20200217T122052_000064_007980_8064.zip,SEN_IW_SLC__1SDV_20200217T122025_20200217T122052_000064_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-02-12,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200212T001150_20200212T001218_000064_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200212T001150_20200212T001218_000064_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-02-05,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200205T122025_20200205T122052_000063_007980_8064.zip,SEN_IW_SLC__1SDV_20200205T122025_20200205T122052_000063_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-01-31,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200131T001150_20200131T001218_000063_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200131T001150_20200131T001218_000063_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-01-24,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200124T122025_20200124T122052_000062_007980_8064.zip,SEN_IW_SLC__1SDV_20200124T122025_20200124T122052_000062_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-01-19,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200119T001150_20200119T001218_000062_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200119T001150_20200119T001218_000062_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2020-01-12,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200112T122025_20200112T122052_000061_007980_8064.zip,SEN_IW_SLC__1SDV_20200112T122025_20200112T122052_000061_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2020-01-07,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20200107T001150_20200107T001218_000061_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20200107T001150_20200107T001218_000061_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-12-31,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191231T122025_20191231T122052_000060_007980_8064.zip,SEN_IW_SLC__1SDV_20191231T122025_20191231T122052_000060_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-12-26,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191226T001150_20191226T001218_000060_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20191226T001150_20191226T001218_000060_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-12-19,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191219T122025_20191219T122052_000059_007980_8064.zip,SEN_IW_SLC__1SDV_20191219T122025_20191219T122052_000059_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-12-14,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191214T001150_20191214T001218_000059_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20191214T001150_20191214T001218_000059_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-12-07,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191207T122025_20191207T122052_000058_007980_8064.zip,SEN_IW_SLC__1SDV_20191207T122025_20191207T122052_000058_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-12-02,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191202T001150_20191202T001218_000058_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20191202T001150_20191202T001218_000058_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-11-25,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191125T122025_20191125T122052_000057_007980_8064.zip,SEN_IW_SLC__1SDV_20191125T122025_20191125T122052_000057_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-11-20,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191120T001150_20191120T001218_000057_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20191120T001150_20191120T001218_000057_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-11-13,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191113T122025_20191113T122052_000056_007980_8064.zip,SEN_IW_SLC__1SDV_20191113T122025_20191113T122052_000056_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-11-08,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191108T001150_20191108T001218_000056_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20191108T001150_20191108T001218_000056_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-11-01,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191101T122025_20191101T122052_000055_007980_8064.zip,SEN_IW_SLC__1SDV_20191101T122025_20191101T122052_000055_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-10-27,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191027T001150_20191027T001218_000055_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20191027T001150_20191027T001218_000055_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-10-20,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191020T122025_20191020T122052_000054_007980_8064.zip,SEN_IW_SLC__1SDV_20191020T122025_20191020T122052_000054_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-10-15,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191015T001150_20191015T001218_000054_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20191015T001150_20191015T001218_000054_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-10-08,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191008T122025_20191008T122052_000053_007980_8064.zip,SEN_IW_SLC__1SDV_20191008T122025_20191008T122052_000053_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-10-03,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20191003T001150_20191003T001218_000053_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20191003T001150_20191003T001218_000053_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-09-26,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190926T122025_20190926T122052_000052_007980_8064.zip,SEN_IW_SLC__1SDV_20190926T122025_20190926T122052_000052_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-09-21,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190921T001150_20190921T001218_000052_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190921T001150_20190921T001218_000052_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-09-14,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190914T122025_20190914T122052_000051_007980_8064.zip,SEN_IW_SLC__1SDV_20190914T122025_20190914T122052_000051_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-09-09,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190909T001150_20190909T001218_000051_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190909T001150_20190909T001218_000051_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-09-02,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190902T122025_20190902T122052_000050_007980_8064.zip,SEN_IW_SLC__1SDV_20190902T122025_20190902T122052_000050_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-08-28,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190828T001150_20190828T001218_000050_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190828T001150_20190828T001218_000050_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-08-21,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190821T122025_20190821T122052_000049_007980_8064.zip,SEN_IW_SLC__1SDV_20190821T122025_20190821T122052_000049_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-08-16,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190816T001150_20190816T001218_000049_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190816T001150_20190816T001218_000049_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-08-09,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190809T122025_20190809T122052_000048_007980_8064.zip,SEN_IW_SLC__1SDV_20190809T122025_20190809T122052_000048_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-08-04,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190804T001150_20190804T001218_000048_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190804T001150_20190804T001218_000048_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-07-28,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190728T122025_20190728T122052_000047_007980_8064.zip,SEN_IW_SLC__1SDV_20190728T122025_20190728T122052_000047_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-07-23,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190723T001150_20190723T001218_000047_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190723T001150_20190723T001218_000047_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-07-16,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190716T122025_20190716T122052_000046_007980_8064.zip,SEN_IW_SLC__1SDV_20190716T122025_20190716T122052_000046_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-07-11,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190711T001150_20190711T001218_000046_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190711T001150_20190711T001218_000046_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-07-04,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190704T122025_20190704T122052_000045_007980_8064.zip,SEN_IW_SLC__1SDV_20190704T122025_20190704T122052_000045_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-06-29,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190629T001150_20190629T001218_000045_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190629T001150_20190629T001218_000045_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-06-22,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190622T122025_20190622T122052_000044_007980_8064.zip,SEN_IW_SLC__1SDV_20190622T122025_20190622T122052_000044_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-06-17,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190617T001150_20190617T001218_000044_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190617T001150_20190617T001218_000044_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-06-10,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190610T122025_20190610T122052_000043_007980_8064.zip,SEN_IW_SLC__1SDV_20190610T122025_20190610T122052_000043_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-06-05,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190605T001150_20190605T001218_000043_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190605T001150_20190605T001218_000043_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-05-29,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190529T122025_20190529T122052_000042_007980_8064.zip,SEN_IW_SLC__1SDV_20190529T122025_20190529T122052_000042_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-05-24,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190524T001150_20190524T001218_000042_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190524T001150_20190524T001218_000042_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-05-17,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190517T122025_20190517T122052_000041_007980_8064.zip,SEN_IW_SLC__1SDV_20190517T122025_20190517T122052_000041_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-05-12,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190512T001150_20190512T001218_000041_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190512T001150_20190512T001218_000041_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-05-05,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190505T122025_20190505T122052_000040_007980_8064.zip,SEN_IW_SLC__1SDV_20190505T122025_20190505T122052_000040_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-04-30,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190430T001150_20190430T001218_000040_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190430T001150_20190430T001218_000040_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-04-23,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190423T122025_20190423T122052_000039_007980_8064.zip,SEN_IW_SLC__1SDV_20190423T122025_20190423T122052_000039_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-04-18,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190418T001150_20190418T001218_000039_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190418T001150_20190418T001218_000039_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-04-11,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190411T122025_20190411T122052_000038_007980_8064.zip,SEN_IW_SLC__1SDV_20190411T122025_20190411T122052_000038_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-04-06,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190406T001150_20190406T001218_000038_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190406T001150_20190406T001218_000038_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-03-30,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190330T122025_20190330T122052_000037_007980_8064.zip,SEN_IW_SLC__1SDV_20190330T122025_20190330T122052_000037_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-03-25,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190325T001150_20190325T001218_000037_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190325T001150_20190325T001218_000037_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-03-18,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190318T122025_20190318T122052_000036_007980_8064.zip,SEN_IW_SLC__1SDV_20190318T122025_20190318T122052_000036_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-03-13,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190313T001150_20190313T001218_000036_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190313T001150_20190313T001218_000036_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-03-06,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190306T122025_20190306T122052_000035_007980_8064.zip,SEN_IW_SLC__1SDV_20190306T122025_20190306T122052_000035_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-03-01,SENTINEL-1B,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190301T001150_20190301T001218_000035_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190301T001150_20190301T001218_000035_00ABCD_1234,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-02-22,SENTINEL-1A,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190222T122025_20190222T122052_000034_007980_8064.zip,SEN_IW_SLC__1SDV_20190222T122025_20190222T122052_000034_007980_8064,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
2019-02-17,SENTINEL-1A,DESCENDING,121,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190217T001150_20190217T001218_000034_00ABCD_1234.zip,SEN_IW_SLC__1SDV_20190217T001150_20190217T001218_000034_00ABCD_1234,"Sentinel-1 SENTINEL-1A IW SLC scene covering Rajapur AOI (Orbit 121, DESCENDING)"
2019-02-10,SENTINEL-1B,ASCENDING,85,SLC,IW,VV+VH,True,NASA ASF DAAC / Copernicus,https://datapool.asf.alaska.edu/SLC/SA/SEN_IW_SLC__1SDV_20190210T122025_20190210T122052_000033_007980_8064.zip,SEN_IW_SLC__1SDV_20190210T122025_20190210T122052_000033_007980_8064,"Sentinel-1 SENTINEL-1B IW SLC scene covering Rajapur AOI (Orbit 85, ASCENDING)"
